,Gebiedscode,Rivier,Coordinaten,Lat,Lon,meting,date,doy,dop,plastic_6_packringen,plastic_tassen,plastic_kleine_plastic_tasjes,plastic_drankflessen_groterdan_halveliter,plastic_drankflessen_kleinerdan_halveliter,plastic_wikkels_van_drankflessen,plastic_verpakking_van_schoonmaakmiddelen,plastic_voedselverpakkingen_frietbakjes_etc,plastic_cosmeticaverpakkingen,plastic_motorolieverpakking_groterdan50cm,plastic_jerrycans,plastic_kratten,plastic_auto_onderdelen,plastic_doppen_en_deksels,plastic_aanstekers,plastic_speelgoed,plastic_plastic_bekers_of_delen_daarvan,plastic_netzakken,plastic_handschoenen_huishoudelijk,plastic_handschoenen_professioneel,plastic_touw_diameter_groterdan_1cm,plastic_touw_diameter_kleinerdan_1cm,plastic_sportvisspullen,plastic_breekstaafjes,plastic_emmers,plastic_industrieel_verpakkingsmateriaal,plastic_helmen,plastic_geweerpatronen,plastic_schoenen,plastic_plastic_stukjes_0_2_5cm_hard_plastic,plastic_plastic_stukjes_2_5_50cm_hard_plastic,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,plastic_overig_plastic,plastic_piepschuim_0_2_5cm,plastic_piepschuim_2_5_50cm,plastic_piepschuim_voedselverpakkingen,plastic_plastic_folies_groterdan_50cm,plastic_hard_plastic_groterdan_50cm,plastic_rietjes,plastic_snoep_snack_chipsverpakking,plastic_piepschuim_groterdan_50cm,plastic_piepschuim_bekers,plastic_bestek,plastic_biofilm_waterfiltertjes,plastic_kitspuiten,plastic_kunststof_band_tiewraps,plastic_lolliestokjes,plastic_motorolieverpakking_kleinerdan50cm,plastic_vuilniszakken,plastic_schrijfwaren,plastic_visdraad,plastic_vuurwerk,plastic_borden_new,plastic_roerstaafjes_new,plastic_bloempotten_new,plastic_plakband_new,rubber_ballonnen,rubber_banden,rubber_overig_rubber,textiel_kleding,textiel_vloerbedekking,textiel_schoeisel,textiel_overig_textiel,papier_tassen,papier_karton,papier_sigarettenverpakking,papier_sigarettenfilters,papier_kartonnen_bekers,papier_kranten,papier_papier_overig,papier_drankkarton,papier_ondefinieerbaar,hout_kurk,hout_pellets,hout_ijsstokjes,hout_kwasten,hout_overig_hout_keinderdan_50cm,hout_overig_hout_groterdan_50cm,metaal_aluminiumfolie,metaal_capsules,metaal_drankblikjes,metaal_elektriciteitsdraad,metaal_oud_ijzer,metaal_kroonkurken,metaal_oliedrum,metaal_omheinigsdraad_prikkeldraad,metaal_spuitbussen,metaal_verfblik,metaal_vislood,metaal_voedselblikken,metaal_wegwerpbarbecues,metaal_overig_metaal_kleinerdan_50cm,metaal_overig_metaal_groterdan_50cm,glas_flessen_pottten,glas_lampen_tl_lampen,glas_overig_glas,sanitair_cosmetica,sanitair_plastic_wattenstaafjes,sanitair_kartonnen_wattenstaafjes,sanitair_vochtige_doekjes,sanitair_condooms,sanitair_maandverband_en_verpakkingen_ervan,sanitair_plastic_kam_borstel,sanitair_tampons_en_tamponapplicators,sanitair_tissues_wc_papier,sanitair_toiletverfrissers,sanitair_overig_sanitair,medisch_verpakkingen,medisch_spuiten,medisch_overig_medisch,,Totaal,Items/km,granulaat_korrels
278,W(014a)L-GENL,Waal,#REF!,51.8724,5.9142,3,20190317,76,805,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,3,1,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,170,0
279,W(013a)R-GENL,Waal,#REF!,51.8766,5.9225,3,20190331,90,819,0,0,0,0,0,0,1,1,,0,0,0,1,3,0,0,0,1,0,0,2,1,1,0,0,2,0,0,,2,2,3,4,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,38,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,1,,80,800,0
280,W(012a)R-GENL,Waal,#REF!,51.8749,5.9338,3,20190301,60,789,0,0,0,2,0,1,0,1,,0,0,0,0,23,2,0,3,0,0,0,20,0,0,0,0,0,0,0,,66,51,14,22,11,0,24,2,0,0,3,25,0,0,0,0,0,2,3,1,0,1,0,65,0,0,0,2,4,0,1,0,0,0,0,0,2,0,20,2,0,2,1,0,1,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,141,2,0,0,89,0,2,0,0,0,2,0,1,4,0,0,0,,629,6290,4
281,W(045a)R-GENL,Waal,#REF!,51.8719,5.4231,3,20190218,49,778,0,0,0,2,0,1,0,1,,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,0,3,9,24,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,63,630,0
282,W(011a)R-GENL,Waal,#REF!,51.8677,5.9463,3,20190317,76,805,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,20,0
283,W(010a)L-GENL,Waal,#REF!,51.8655,5.9417,3,20190215,46,775,0,0,0,0,1,0,0,0,,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,2,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,6,0,0,0,0,3,0,0,0,0,0,,66,660,0
284,W(009a)R-GENL,Waal,#REF!,51.8578,5.9582,3,20190224,55,784,0,0,2,0,0,3,0,1,,0,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,14,6,21,25,0,2,1,0,1,1,0,5,0,0,0,0,0,0,3,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,134,1340,9
285,W(008a)L-GENL,Waal,#REF!,51.7183,4.698,3,0,,,0,0,0,0,0,0,0,1,,0,0,0,0,1,0,0,2,1,0,0,0,4,0,0,0,0,0,0,,3,6,0,40,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,,106,1060,4
286,W(007a)L-GENL,Waal,#REF!,51.7183,4.698,3,20190225,56,785,0,0,0,2,4,1,1,16,,0,0,0,0,7,0,3,9,1,0,0,0,0,1,0,0,0,0,0,,47,23,86,23,23,0,0,0,0,0,5,9,0,0,6,0,0,4,2,0,0,2,0,0,0,0,6,0,0,3,28,2,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,14,0,15,6,1,5,0,0,0,0,0,3,0,21,1,90,0,0,0,9,0,7,1,5,0,2,0,0,1,1,0,1,,503,5030,0
287,W(006a)R-GENL,Waal,#REF!,51.7183,4.698,3,20190217,48,777,0,0,0,0,0,0,0,0,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16,40,3,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,124,1240,84
288,W(005a)R-GENL,Waal,#REF!,51.7183,4.698,3,20190324,83,812,0,0,50,0,1,0,0,0,,0,0,0,0,9,1,1,0,0,0,0,0,3,0,0,0,6,0,0,,50,9,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,,198,1980,0
289,W(004a)L-GENL,Waal,#REF!,51.7183,4.698,3,20190218,49,778,0,0,3,2,12,0,0,9,,0,0,0,0,30,5,1,9,0,0,0,1,10,0,0,0,0,0,2,,55,25,58,0,1,17,8,0,16,2,65,35,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1,0,1,2,0,1,1,8,0,0,0,0,0,0,1,0,2,0,0,9,0,0,0,0,0,0,0,2,0,12,0,29,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,448,4480,16
290,W(002a)R-GENL,Waal,#REF!,51.7183,4.698,3,20190306,65,794,0,0,0,1,3,0,0,21,,0,1,0,0,45,3,0,8,1,0,0,0,15,1,0,0,6,0,0,,30,35,40,22,4,5,7,0,1,0,3,20,0,0,0,0,0,0,4,0,0,5,4,7,0,0,0,1,3,0,0,0,0,0,1,0,4,5,19,0,0,1,1,1,0,0,0,0,1,0,3,0,1,0,2,3,0,0,0,0,0,0,0,0,0,33,1,0,2,125,0,0,2,0,0,5,0,5,11,1,0,0,,523,5230,500
291,W(001b)R-GENL,Waal,#REF!,51.7183,4.698,3,20190224,55,784,0,4,30,4,4,6,3,22,,1,0,0,1,68,2,11,28,7,10,0,3,36,3,2,9,2,0,0,,14,105,70,530,16,3,22,3,3,7,5,171,1,3,2,0,1,4,0,0,0,3,0,4,2,0,7,2,8,0,1,1,0,5,0,0,1,0,11,2,0,0,0,1,0,0,0,0,0,0,12,1,7,0,0,7,0,0,1,0,0,3,0,5,2,44,3,0,0,86,0,3,1,3,0,90,0,0,1,1,0,0,,1534,15340,41
292,W(051a)R-GENL,Waal,#REF!,51.8154,5.3699,3,20190325,84,813,0,0,1,0,0,1,0,1,,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,1,2,11,6,0,90,1,0,0,0,2,0,4,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,,157,1570,0
293,R(004a)L-GENL,Nederrijn,#REF!,51.7183,4.698,3,20190310,69,798,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,,10,15,19,21,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,1,1,4,3,26,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,145,1450,2
294,R(003a)R-GENL,Nederrijn,#REF!,51.7183,4.698,3,20190216,47,776,0,0,3,0,4,8,2,9,,0,0,2,0,24,3,4,3,1,0,0,0,27,0,1,1,11,0,5,,47,28,32,86,80,4500,164,2,0,0,3,86,0,0,3,0,1,0,4,0,0,1,0,0,0,0,4,4,2,0,1,1,0,0,0,0,0,3,8,0,0,0,0,0,2,0,0,0,0,1,2,1,3,1,2,1,0,0,0,0,0,0,0,2,1,4,1,1,2,51,0,0,0,0,0,16,0,2,2,2,0,2,,5267,52670,36
295,R(003a)R-GENL,Nederrijn,#REF!,51.7183,4.698,3,20190217,48,777,0,2,2,1,11,0,1,7,,0,1,0,0,5,1,0,0,0,0,0,2,0,10,0,0,9,0,0,,8,3,150,30,0,0,1,0,5,1,2,17,0,0,0,5,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,,301,3010,0
296,R(002a)L-GENL,Nederrijn,#REF!,51.7183,4.698,3,20190224,55,784,0,0,15,0,0,0,3,0,,0,0,0,0,63,3,0,0,0,0,0,0,8,0,0,0,0,0,0,,73,0,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,28,0,0,0,63,0,0,0,2,0,0,0,0,0,0,0,0,,453,4530,0
297,R(001c)R-GENL,Nederrijn,#REF!,51.7183,4.698,3,20190324,83,812,0,0,0,1,7,0,0,12,,0,0,0,0,24,6,0,15,0,0,0,0,3,1,0,0,0,0,0,,0,17,305,45,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,40,0,2,0,0,0,0,0,2,1,0,0,0,,497,4970,0
298,M(155a)L-NBNL,Maas,#REF!,51.7183,4.698,3,20190226,57,786,0,0,0,0,1,0,0,4,,0,0,1,0,33,0,5,1,3,0,0,0,127,0,0,0,0,0,0,,4,24,6,1035,1,5,3,0,1,0,3,19,0,0,0,0,0,6,0,0,5,0,9,0,0,0,0,3,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,24,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,1,,1349,13490,30
299,M(154a)L-NBNL,Maas,#REF!,51.7221,4.7401,3,20190302,61,790,0,1,0,5,14,0,1,13,,0,3,0,0,6,1,1,6,1,0,0,2,1,1,0,1,0,0,8,,0,13,25,108,2,2,7,1,10,0,0,13,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,276,2760,0
300,M(153a)L-NBNL,Maas,#REF!,51.7144,4.7831,3,20190223,54,783,0,0,2,4,13,1,1,1,,0,1,0,0,7,1,2,2,0,0,0,0,0,0,0,1,0,0,0,,4,7,1,21,0,0,3,0,2,0,0,7,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,111,1110,0
301,M(152a)L-NBNL,Maas,#REF!,51.7143,4.783131,3,20190225,56,785,1,0,2,5,15,2,4,10,,0,2,0,0,7,3,1,5,0,0,0,0,2,2,0,2,0,0,0,,5,10,5,40,0,5,19,0,0,1,0,5,0,0,0,0,1,0,0,1,1,2,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,15,0,0,0,0,0,0,2,0,6,0,0,0,0,0,4,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,200,2000,0
302,M(150a)R-NBNL,Maas,#REF!,51.7203,4.9025,3,20190223,54,783,0,2,0,6,4,0,3,7,,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,1,3,0,0,,12,5,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,72,720,0
303,M(149a)L-NBNL,Maas,#REF!,51.7175,4.9081,3,0,,,0,0,0,0,0,0,0,3,,0,0,0,1,3,1,1,0,0,0,0,0,1,0,0,0,2,0,0,,0,5,0,71,1,1,2,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,103,1030,0
304,M(148a)R-NBNL,Maas,#REF!,51.7239,4.938,3,20190308,67,796,0,2,0,0,0,1,1,0,,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,1,0,0,,24,10,155,62,3,28,2,0,0,0,1,19,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,335,3350,0
305,M(147a)L-NBNL,Maas,#REF!,51.7216,4.9388,3,20190227,58,787,1,0,0,0,8,2,0,1,,0,0,0,0,5,0,1,4,0,0,0,0,2,0,0,0,7,0,0,,3,2,43,30,0,3,0,0,3,0,1,37,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,165,1650,0
306,M(146a)L-NBNL,Maas,#REF!,51.7178,4.9804,3,20190223,54,783,0,0,0,0,0,2,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,4,1,0,26,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,61,610,0
307,M(145a)R-NBNL,Maas,#REF!,51.7137,5.0137,3,20190302,61,790,0,0,7,1,4,4,0,9,,0,0,0,0,15,0,2,9,0,0,0,0,4,1,0,0,2,0,0,,16,23,226,40,6,6,5,0,1,1,1,37,0,0,1,0,0,1,1,0,10,0,1,0,0,0,2,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,,457,4570,0
308,M(144a)L-NBNL,Maas,#REF!,51.709962,5.046431,3,20190308,67,796,1,2,3,0,3,0,0,1,,0,0,0,0,19,1,0,5,0,1,0,0,0,2,0,4,7,0,0,,4,9,79,184,0,6,12,1,66,15,1,29,11,0,0,0,0,0,1,0,1,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,6,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,498,4980,190
309,M(142a)L-NBNL,Maas,#REF!,51.7103,5.0521,3,20190223,54,783,0,9,2,1,1,5,1,8,,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,2,0,1,,2,10,79,172,4,0,7,1,1,0,1,42,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,4,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,380,3800,2
310,M(139a)L-NBNL,Maas,#REF!,51.735,5.1208,3,20190218,49,778,0,1,1,0,3,3,0,0,,0,0,0,0,4,1,0,4,0,0,0,0,1,1,0,0,0,0,0,,9,15,31,0,1,0,3,1,0,0,0,7,0,5,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,3,0,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,121,1210,0
311,M(137a)L-NBNL,Maas,#REF!,51.7414,5.1613,3,20190227,58,787,1,1,9,0,3,3,4,9,,0,1,0,0,12,3,1,8,1,0,0,0,0,0,0,0,2,0,0,,17,15,65,89,0,14,0,1,8,0,7,45,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,337,3370,15
312,M(136d)R-GENL,Maas,#REF!,51.7863,5.1059,3,20190310,69,798,0,0,2,0,1,1,0,1,,0,0,0,0,0,0,3,10,1,0,0,0,0,0,0,0,2,0,0,,2,2,0,2,0,7,8,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,55,550,0
313,M(135a)L-NBNL,Maas,#REF!,51.7415,5.1821,3,20190309,68,797,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,120,0
314,M(134a)L-NBNL,Maas,#REF!,51.74,5.2039,3,20190314,73,802,0,0,1,0,0,0,0,2,,0,0,0,0,6,1,0,6,0,0,0,1,0,0,0,0,0,0,0,,6,5,8,18,3,9,4,0,0,0,0,4,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,3,0,1,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,,102,1020,0
315,M(133a)R-GENL,Maas,#REF!,51.7447,5.2147,3,20190221,52,781,0,0,0,0,1,5,0,4,,0,0,0,0,9,4,2,4,0,0,0,0,0,0,0,0,9,0,0,,10,8,92,37,7,15,4,0,2,0,1,34,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,269,2690,3
316,M(130a)L-NBNL,Maas,#REF!,51.7331,5.2535,3,20190310,69,798,0,0,1,1,5,0,0,4,,0,0,0,2,10,1,2,4,0,0,0,0,0,1,0,0,5,0,0,,3,12,5,11,39,52,28,5,1,3,0,16,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,11,0,0,1,0,0,1,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,244,2440,0
317,M(129a)L-NBNL,Maas,#REF!,51.7382,5.2662,3,20190216,47,776,0,0,0,2,4,1,1,1,,0,0,0,0,4,0,0,3,0,0,0,0,2,1,0,0,2,0,0,,12,6,18,16,4,36,10,0,1,0,0,5,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,2,1,1,0,0,0,1,1,0,0,0,0,2,1,9,0,1,0,2,1,0,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,166,1660,0
318,M(128b)R-GENL,Maas,#REF!,51.735307,5.252935,3,20190225,56,785,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32,2,27,0,0,100,16,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,199,1990,2
319,M(128a)R-GENL,Maas,#REF!,51.7411,5.2795,3,20190309,68,797,0,0,1,0,3,0,1,6,,0,0,0,0,18,1,2,5,1,0,0,1,5,0,0,1,0,0,1,,75,32,80,38,48,1900,52,0,1,0,11,28,0,0,1,0,0,1,0,0,0,6,0,0,0,0,1,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,22,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2359,23590,14
320,M(124a)R-GENL,Maas,#REF!,51.741,5.3068,3,20190302,61,790,0,0,0,0,3,2,0,2,,0,0,1,0,1,2,0,0,1,0,0,0,6,1,0,0,0,0,0,,28,30,1,15,4,195,210,0,0,0,2,1,0,0,0,0,0,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,3,10,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,546,5460,6
321,M(122a)L-NBNL,Maas,#REF!,51.7444,5.3194,3,20190308,67,796,0,0,0,0,6,3,1,1,,0,0,0,0,13,0,1,4,0,0,0,1,0,0,0,0,0,0,0,,12,9,11,7,0,60,19,0,0,0,3,11,0,3,1,0,0,0,5,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,2,0,0,2,6,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,201,2010,0
322,M(121a)R-GENL,Maas,#REF!,51.7482,5.3236,3,20190219,50,779,0,0,0,0,2,0,0,2,,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,,4,2,3,3,0,45,11,0,1,1,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,96,960,13
