,Unnamed: 0,date,code,pcs_m,quantity,location,loc_date
9245,9245,2017-06-10,G167,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9246,9246,2017-06-10,G27,0.86,12,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9247,9247,2017-06-10,G66,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9248,9248,2017-05-10,G159,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-05-10')"
9249,9249,2017-05-10,G23,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-05-10')"
9250,9250,2017-05-10,G31,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-05-10')"
9251,9251,2017-05-10,G82,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-05-10')"
9252,9252,2017-05-10,G145,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-05-10')"
9253,9253,2017-05-10,G208,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-05-10')"
9254,9254,2017-05-10,G30,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-05-10')"
9255,9255,2017-05-10,G79,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-05-10')"
9256,9256,2017-05-10,G198,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-05-10')"
9257,9257,2017-05-10,G27,0.29,4,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-05-10')"
9258,9258,2017-05-10,G67,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-05-10')"
9259,9259,2017-05-10,G89,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-05-10')"
9260,9260,2017-04-10,G101,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9261,9261,2017-04-10,G89,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9262,9262,2017-04-10,G159,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9263,9263,2017-04-10,G34,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9264,9264,2017-04-10,G50,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9265,9265,2017-04-10,G79,0.57,8,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9266,9266,2017-04-10,G100,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9267,9267,2017-04-10,G87,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9268,9268,2017-04-10,G158,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9269,9269,2017-04-10,G30,0.36,5,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9270,9270,2017-04-10,G4,0.36,5,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9271,9271,2017-04-10,G66,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9272,9272,2017-04-10,G82,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9273,9273,2017-04-10,G134,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9274,9274,2017-04-10,G93,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9275,9275,2017-04-10,G198,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9276,9276,2017-04-10,G35,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9277,9277,2017-04-10,G52,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9278,9278,2017-04-10,G80,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-04-10')"
9279,9279,2020-11-20,G30,0.27,10,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9280,9280,2020-11-20,G78,0.22,8,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9281,9281,2020-11-20,G911,0.08,3,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9282,9282,2020-11-20,G211,0.03,1,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9283,9283,2020-11-20,G27,0.11,4,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9284,9284,2020-11-20,G67,0.19,7,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9285,9285,2020-11-20,G904,0.05,2,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9286,9286,2020-11-20,G125,0.03,1,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9287,9287,2020-11-20,G25,0.19,7,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9288,9288,2020-11-20,G31,0.03,1,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9289,9289,2020-11-20,G89,0.03,1,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9290,9290,2020-11-20,G941,0.19,7,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9291,9291,2020-11-20,G23,0.03,1,camp-des-peches,"('camp-des-peches', '2020-11-20')"
9292,9292,2020-11-19,G910,0.03,1,delta-park,"('delta-park', '2020-11-19')"
9293,9293,2020-11-19,G201,0.03,1,delta-park,"('delta-park', '2020-11-19')"
9294,9294,2020-11-19,G24,0.06,2,delta-park,"('delta-park', '2020-11-19')"
9295,9295,2020-11-19,G66,0.03,1,delta-park,"('delta-park', '2020-11-19')"
9296,9296,2020-11-19,G78,0.43,15,delta-park,"('delta-park', '2020-11-19')"
9297,9297,2020-11-19,G91,0.03,1,delta-park,"('delta-park', '2020-11-19')"
9298,9298,2020-11-19,G178,0.03,1,delta-park,"('delta-park', '2020-11-19')"
9299,9299,2020-11-19,G912,0.17,6,delta-park,"('delta-park', '2020-11-19')"
9300,9300,2020-11-19,G22,0.03,1,delta-park,"('delta-park', '2020-11-19')"
9301,9301,2020-11-19,G30,0.09,3,delta-park,"('delta-park', '2020-11-19')"
9302,9302,2020-11-19,G73,0.03,1,delta-park,"('delta-park', '2020-11-19')"
9303,9303,2020-11-19,G908,0.03,1,delta-park,"('delta-park', '2020-11-19')"
9304,9304,2020-11-19,G175,0.06,2,delta-park,"('delta-park', '2020-11-19')"
9305,9305,2020-11-19,G911,0.43,15,delta-park,"('delta-park', '2020-11-19')"
9306,9306,2020-11-19,G208,0.09,3,delta-park,"('delta-park', '2020-11-19')"
9307,9307,2020-11-19,G27,0.09,3,delta-park,"('delta-park', '2020-11-19')"
9308,9308,2020-11-19,G67,0.14,5,delta-park,"('delta-park', '2020-11-19')"
9309,9309,2020-11-19,G79,0.2,7,delta-park,"('delta-park', '2020-11-19')"
9310,9310,2020-11-17,G24,0.05,3,le-pierrier,"('le-pierrier', '2020-11-17')"
9311,9311,2020-11-17,G912,0.04,2,le-pierrier,"('le-pierrier', '2020-11-17')"
9312,9312,2020-11-17,G32,0.02,1,le-pierrier,"('le-pierrier', '2020-11-17')"
9313,9313,2020-11-17,G99,0.02,1,le-pierrier,"('le-pierrier', '2020-11-17')"
9314,9314,2020-11-17,G67,0.07,4,le-pierrier,"('le-pierrier', '2020-11-17')"
9315,9315,2020-11-17,G137,0.02,1,le-pierrier,"('le-pierrier', '2020-11-17')"
9316,9316,2020-11-17,G78,0.19,11,le-pierrier,"('le-pierrier', '2020-11-17')"
9317,9317,2020-11-17,G198,0.02,1,le-pierrier,"('le-pierrier', '2020-11-17')"
9318,9318,2020-11-17,G904,0.02,1,le-pierrier,"('le-pierrier', '2020-11-17')"
9319,9319,2020-11-17,G23,0.02,1,le-pierrier,"('le-pierrier', '2020-11-17')"
9320,9320,2020-11-17,G911,1.12,64,le-pierrier,"('le-pierrier', '2020-11-17')"
9321,9321,2020-11-17,G31,0.04,2,le-pierrier,"('le-pierrier', '2020-11-17')"
9322,9322,2020-11-17,G95,0.16,9,le-pierrier,"('le-pierrier', '2020-11-17')"
9323,9323,2020-11-17,G35,0.02,1,le-pierrier,"('le-pierrier', '2020-11-17')"
9324,9324,2020-11-17,G125,0.07,4,le-pierrier,"('le-pierrier', '2020-11-17')"
9325,9325,2020-11-17,G70,0.05,3,le-pierrier,"('le-pierrier', '2020-11-17')"
9326,9326,2020-11-17,G194,0.02,1,le-pierrier,"('le-pierrier', '2020-11-17')"
9327,9327,2020-11-17,G89,0.07,4,le-pierrier,"('le-pierrier', '2020-11-17')"
9328,9328,2020-11-17,G21,0.04,2,le-pierrier,"('le-pierrier', '2020-11-17')"
9329,9329,2020-11-17,G910,0.04,2,le-pierrier,"('le-pierrier', '2020-11-17')"
9330,9330,2020-11-17,G30,0.07,4,le-pierrier,"('le-pierrier', '2020-11-17')"
9331,9331,2020-11-17,G914,0.09,5,le-pierrier,"('le-pierrier', '2020-11-17')"
9332,9332,2020-11-17,G33,0.04,2,le-pierrier,"('le-pierrier', '2020-11-17')"
9333,9333,2020-11-17,G68,0.02,1,le-pierrier,"('le-pierrier', '2020-11-17')"
9334,9334,2020-11-17,G159,0.02,1,le-pierrier,"('le-pierrier', '2020-11-17')"
9335,9335,2020-11-17,G79,0.09,5,le-pierrier,"('le-pierrier', '2020-11-17')"
9336,9336,2020-11-17,G200,0.11,6,le-pierrier,"('le-pierrier', '2020-11-17')"
9337,9337,2020-11-17,G909,0.14,8,le-pierrier,"('le-pierrier', '2020-11-17')"
9338,9338,2017-05-25,G23,0.25,14,le-pierrier,"('le-pierrier', '2017-05-25')"
9339,9339,2017-05-25,G79,0.18,10,le-pierrier,"('le-pierrier', '2017-05-25')"
9340,9340,2017-05-25,G101,0.02,1,le-pierrier,"('le-pierrier', '2017-05-25')"
9341,9341,2017-05-25,G26,0.04,2,le-pierrier,"('le-pierrier', '2017-05-25')"
9342,9342,2017-05-25,G90,0.05,3,le-pierrier,"('le-pierrier', '2017-05-25')"
9343,9343,2017-05-25,G96,0.12,7,le-pierrier,"('le-pierrier', '2017-05-25')"
9344,9344,2017-05-25,G131,0.11,6,le-pierrier,"('le-pierrier', '2017-05-25')"
9345,9345,2017-05-25,G30,1.58,90,le-pierrier,"('le-pierrier', '2017-05-25')"
9346,9346,2017-05-25,G159,0.04,2,le-pierrier,"('le-pierrier', '2017-05-25')"
9347,9347,2017-05-25,G35,0.33,19,le-pierrier,"('le-pierrier', '2017-05-25')"
9348,9348,2017-05-25,G198,0.11,6,le-pierrier,"('le-pierrier', '2017-05-25')"
9349,9349,2017-05-25,G50,0.02,1,le-pierrier,"('le-pierrier', '2017-05-25')"
9350,9350,2017-05-25,G211,0.05,3,le-pierrier,"('le-pierrier', '2017-05-25')"
9351,9351,2017-05-25,G70,0.39,22,le-pierrier,"('le-pierrier', '2017-05-25')"
9352,9352,2017-05-25,G100,0.05,3,le-pierrier,"('le-pierrier', '2017-05-25')"
9353,9353,2017-05-25,G25,0.46,26,le-pierrier,"('le-pierrier', '2017-05-25')"
9354,9354,2017-05-25,G89,0.68,39,le-pierrier,"('le-pierrier', '2017-05-25')"
9355,9355,2017-05-25,G125,0.35,20,le-pierrier,"('le-pierrier', '2017-05-25')"
9356,9356,2017-05-25,G28,0.09,5,le-pierrier,"('le-pierrier', '2017-05-25')"
9357,9357,2017-05-25,G95,2.18,124,le-pierrier,"('le-pierrier', '2017-05-25')"
9358,9358,2017-05-25,G156,0.33,19,le-pierrier,"('le-pierrier', '2017-05-25')"
9359,9359,2017-05-25,G32,0.11,6,le-pierrier,"('le-pierrier', '2017-05-25')"
9360,9360,2017-05-25,G178,0.12,7,le-pierrier,"('le-pierrier', '2017-05-25')"
9361,9361,2017-05-25,G49,0.04,2,le-pierrier,"('le-pierrier', '2017-05-25')"
9362,9362,2017-05-25,G21,0.47,27,le-pierrier,"('le-pierrier', '2017-05-25')"
9363,9363,2017-05-25,G67,2.21,126,le-pierrier,"('le-pierrier', '2017-05-25')"
9364,9364,2017-05-25,G10,0.04,2,le-pierrier,"('le-pierrier', '2017-05-25')"
9365,9365,2017-05-25,G24,0.19,11,le-pierrier,"('le-pierrier', '2017-05-25')"
9366,9366,2017-05-25,G87,0.02,1,le-pierrier,"('le-pierrier', '2017-05-25')"
9367,9367,2017-05-25,G12,0.04,2,le-pierrier,"('le-pierrier', '2017-05-25')"
9368,9368,2017-05-25,G27,6.12,349,le-pierrier,"('le-pierrier', '2017-05-25')"
9369,9369,2017-05-25,G91,0.21,12,le-pierrier,"('le-pierrier', '2017-05-25')"
9370,9370,2017-05-25,G99,0.04,2,le-pierrier,"('le-pierrier', '2017-05-25')"
9371,9371,2017-05-25,G153,0.11,6,le-pierrier,"('le-pierrier', '2017-05-25')"
9372,9372,2017-05-25,G31,0.26,15,le-pierrier,"('le-pierrier', '2017-05-25')"
9373,9373,2017-05-25,G177,0.11,6,le-pierrier,"('le-pierrier', '2017-05-25')"
9374,9374,2017-05-25,G4,0.04,2,le-pierrier,"('le-pierrier', '2017-05-25')"
9375,9375,2017-05-25,G200,0.54,31,le-pierrier,"('le-pierrier', '2017-05-25')"
9376,9376,2017-05-25,G66,0.26,15,le-pierrier,"('le-pierrier', '2017-05-25')"
9377,9377,2016-05-30,G145,0.04,2,le-pierrier,"('le-pierrier', '2016-05-30')"
9378,9378,2016-05-30,G30,1.31,67,le-pierrier,"('le-pierrier', '2016-05-30')"
9379,9379,2016-05-30,G95,2.16,110,le-pierrier,"('le-pierrier', '2016-05-30')"
9380,9380,2016-05-30,G156,0.1,5,le-pierrier,"('le-pierrier', '2016-05-30')"
9381,9381,2016-05-30,G33,0.06,3,le-pierrier,"('le-pierrier', '2016-05-30')"
9382,9382,2016-05-30,G178,0.02,1,le-pierrier,"('le-pierrier', '2016-05-30')"
9383,9383,2016-05-30,G65,0.02,1,le-pierrier,"('le-pierrier', '2016-05-30')"
9384,9384,2016-05-30,G22,0.12,6,le-pierrier,"('le-pierrier', '2016-05-30')"
9385,9385,2016-05-30,G70,0.24,12,le-pierrier,"('le-pierrier', '2016-05-30')"
9386,9386,2016-05-30,G101,0.06,3,le-pierrier,"('le-pierrier', '2016-05-30')"
9387,9387,2016-05-30,G25,0.08,4,le-pierrier,"('le-pierrier', '2016-05-30')"
9388,9388,2016-05-30,G87,0.02,1,le-pierrier,"('le-pierrier', '2016-05-30')"
9389,9389,2016-05-30,G125,0.12,6,le-pierrier,"('le-pierrier', '2016-05-30')"
9390,9390,2016-05-30,G3,0.08,4,le-pierrier,"('le-pierrier', '2016-05-30')"
9391,9391,2016-05-30,G91,0.2,10,le-pierrier,"('le-pierrier', '2016-05-30')"
9392,9392,2016-05-30,G153,0.02,1,le-pierrier,"('le-pierrier', '2016-05-30')"
9393,9393,2016-05-30,G32,0.04,2,le-pierrier,"('le-pierrier', '2016-05-30')"
9394,9394,2016-05-30,G177,0.04,2,le-pierrier,"('le-pierrier', '2016-05-30')"
9395,9395,2016-05-30,G5,0.04,2,le-pierrier,"('le-pierrier', '2016-05-30')"
9396,9396,2016-05-30,G21,0.33,17,le-pierrier,"('le-pierrier', '2016-05-30')"
9397,9397,2016-05-30,G67,0.53,27,le-pierrier,"('le-pierrier', '2016-05-30')"
9398,9398,2016-05-30,G100,0.14,7,le-pierrier,"('le-pierrier', '2016-05-30')"
9399,9399,2016-05-30,G24,0.12,6,le-pierrier,"('le-pierrier', '2016-05-30')"
9400,9400,2016-05-30,G82,1.98,101,le-pierrier,"('le-pierrier', '2016-05-30')"
9401,9401,2016-05-30,G124,0.08,4,le-pierrier,"('le-pierrier', '2016-05-30')"
9402,9402,2016-05-30,G28,0.06,3,le-pierrier,"('le-pierrier', '2016-05-30')"
9403,9403,2016-05-30,G90,0.02,1,le-pierrier,"('le-pierrier', '2016-05-30')"
9404,9404,2016-05-30,G151,0.02,1,le-pierrier,"('le-pierrier', '2016-05-30')"
9405,9405,2016-05-30,G31,0.14,7,le-pierrier,"('le-pierrier', '2016-05-30')"
9406,9406,2016-05-30,G165,0.1,5,le-pierrier,"('le-pierrier', '2016-05-30')"
9407,9407,2016-05-30,G35,0.16,8,le-pierrier,"('le-pierrier', '2016-05-30')"
9408,9408,2016-05-30,G204,0.06,3,le-pierrier,"('le-pierrier', '2016-05-30')"
9409,9409,2016-05-30,G66,0.04,2,le-pierrier,"('le-pierrier', '2016-05-30')"
9410,9410,2016-05-30,G10,0.08,4,le-pierrier,"('le-pierrier', '2016-05-30')"
9411,9411,2016-05-30,G23,0.22,11,le-pierrier,"('le-pierrier', '2016-05-30')"
9412,9412,2016-05-30,G79,2.18,111,le-pierrier,"('le-pierrier', '2016-05-30')"
9413,9413,2016-05-30,G12,0.04,2,le-pierrier,"('le-pierrier', '2016-05-30')"
9414,9414,2016-05-30,G27,3.39,173,le-pierrier,"('le-pierrier', '2016-05-30')"
9415,9415,2016-05-30,G89,0.37,19,le-pierrier,"('le-pierrier', '2016-05-30')"
9416,9416,2016-03-14,G21,0.92,47,le-pierrier,"('le-pierrier', '2016-03-14')"
9417,9417,2016-03-14,G50,0.04,2,le-pierrier,"('le-pierrier', '2016-03-14')"
9418,9418,2016-03-14,G100,0.08,4,le-pierrier,"('le-pierrier', '2016-03-14')"
9419,9419,2016-03-14,G23,1.0,51,le-pierrier,"('le-pierrier', '2016-03-14')"
9420,9420,2016-03-14,G70,1.0,51,le-pierrier,"('le-pierrier', '2016-03-14')"
9421,9421,2016-03-14,G156,0.1,5,le-pierrier,"('le-pierrier', '2016-03-14')"
9422,9422,2016-03-14,G27,2.18,111,le-pierrier,"('le-pierrier', '2016-03-14')"
9423,9423,2016-03-14,G89,0.29,15,le-pierrier,"('le-pierrier', '2016-03-14')"
9424,9424,2016-03-14,G175,0.02,1,le-pierrier,"('le-pierrier', '2016-03-14')"
9425,9425,2016-03-14,G32,0.22,11,le-pierrier,"('le-pierrier', '2016-03-14')"
9426,9426,2016-03-14,G96,0.12,6,le-pierrier,"('le-pierrier', '2016-03-14')"
9427,9427,2016-03-14,G191,0.1,5,le-pierrier,"('le-pierrier', '2016-03-14')"
9428,9428,2016-03-14,G35,0.51,26,le-pierrier,"('le-pierrier', '2016-03-14')"
9429,9429,2016-03-14,G202,0.04,2,le-pierrier,"('le-pierrier', '2016-03-14')"
9430,9430,2016-03-14,G5,0.02,1,le-pierrier,"('le-pierrier', '2016-03-14')"
9431,9431,2016-03-14,G10,0.06,3,le-pierrier,"('le-pierrier', '2016-03-14')"
9432,9432,2016-03-14,G213,0.1,5,le-pierrier,"('le-pierrier', '2016-03-14')"
9433,9433,2016-03-14,G7,0.04,2,le-pierrier,"('le-pierrier', '2016-03-14')"
9434,9434,2016-03-14,G126,0.02,1,le-pierrier,"('le-pierrier', '2016-03-14')"
9435,9435,2016-03-14,G26,0.16,8,le-pierrier,"('le-pierrier', '2016-03-14')"
9436,9436,2016-03-14,G82,9.65,492,le-pierrier,"('le-pierrier', '2016-03-14')"
9437,9437,2016-03-14,G165,0.02,1,le-pierrier,"('le-pierrier', '2016-03-14')"
9438,9438,2016-03-14,G30,0.96,49,le-pierrier,"('le-pierrier', '2016-03-14')"
9439,9439,2016-03-14,G95,1.67,85,le-pierrier,"('le-pierrier', '2016-03-14')"
9440,9440,2016-03-14,G178,0.04,2,le-pierrier,"('le-pierrier', '2016-03-14')"
9441,9441,2016-03-14,G34,0.04,2,le-pierrier,"('le-pierrier', '2016-03-14')"
9442,9442,2016-03-14,G200,0.35,18,le-pierrier,"('le-pierrier', '2016-03-14')"
9443,9443,2016-03-14,G49,0.04,2,le-pierrier,"('le-pierrier', '2016-03-14')"
9444,9444,2016-03-14,G211,0.04,2,le-pierrier,"('le-pierrier', '2016-03-14')"
9445,9445,2016-03-14,G67,0.37,19,le-pierrier,"('le-pierrier', '2016-03-14')"
9446,9446,2016-03-14,G125,0.12,6,le-pierrier,"('le-pierrier', '2016-03-14')"
9447,9447,2016-03-14,G24,0.41,21,le-pierrier,"('le-pierrier', '2016-03-14')"
9448,9448,2016-03-14,G79,5.02,256,le-pierrier,"('le-pierrier', '2016-03-14')"
9449,9449,2016-03-14,G159,0.08,4,le-pierrier,"('le-pierrier', '2016-03-14')"
9450,9450,2016-03-14,G28,0.08,4,le-pierrier,"('le-pierrier', '2016-03-14')"
9451,9451,2016-03-14,G91,0.22,11,le-pierrier,"('le-pierrier', '2016-03-14')"
9452,9452,2016-03-14,G177,0.02,1,le-pierrier,"('le-pierrier', '2016-03-14')"
9453,9453,2016-03-14,G33,0.1,5,le-pierrier,"('le-pierrier', '2016-03-14')"
9454,9454,2016-03-14,G198,0.55,28,le-pierrier,"('le-pierrier', '2016-03-14')"
9455,9455,2016-03-14,G37,0.02,1,le-pierrier,"('le-pierrier', '2016-03-14')"
9456,9456,2016-01-13,G126,0.12,6,le-pierrier,"('le-pierrier', '2016-01-13')"
9457,9457,2016-01-13,G31,0.06,3,le-pierrier,"('le-pierrier', '2016-01-13')"
9458,9458,2016-01-13,G96,0.04,2,le-pierrier,"('le-pierrier', '2016-01-13')"
9459,9459,2016-01-13,G177,0.02,1,le-pierrier,"('le-pierrier', '2016-01-13')"
9460,9460,2016-01-13,G65,0.04,2,le-pierrier,"('le-pierrier', '2016-01-13')"
9461,9461,2016-01-13,G198,0.06,3,le-pierrier,"('le-pierrier', '2016-01-13')"
9462,9462,2016-01-13,G7,0.14,7,le-pierrier,"('le-pierrier', '2016-01-13')"
9463,9463,2016-01-13,G23,0.08,4,le-pierrier,"('le-pierrier', '2016-01-13')"
9464,9464,2016-01-13,G79,1.9,97,le-pierrier,"('le-pierrier', '2016-01-13')"
9465,9465,2016-01-13,G26,0.12,6,le-pierrier,"('le-pierrier', '2016-01-13')"
9466,9466,2016-01-13,G89,0.06,3,le-pierrier,"('le-pierrier', '2016-01-13')"
9467,9467,2016-01-13,G125,0.02,1,le-pierrier,"('le-pierrier', '2016-01-13')"
9468,9468,2016-01-13,G30,0.1,5,le-pierrier,"('le-pierrier', '2016-01-13')"
9469,9469,2016-01-13,G95,1.12,57,le-pierrier,"('le-pierrier', '2016-01-13')"
9470,9470,2016-01-13,G159,0.06,3,le-pierrier,"('le-pierrier', '2016-01-13')"
9471,9471,2016-01-13,G34,0.04,2,le-pierrier,"('le-pierrier', '2016-01-13')"
9472,9472,2016-01-13,G182,0.04,2,le-pierrier,"('le-pierrier', '2016-01-13')"
9473,9473,2016-01-13,G67,0.1,5,le-pierrier,"('le-pierrier', '2016-01-13')"
9474,9474,2016-01-13,G22,0.16,8,le-pierrier,"('le-pierrier', '2016-01-13')"
9475,9475,2016-01-13,G71,0.02,1,le-pierrier,"('le-pierrier', '2016-01-13')"
9476,9476,2016-01-13,G25,0.02,1,le-pierrier,"('le-pierrier', '2016-01-13')"
9477,9477,2016-01-13,G82,4.96,253,le-pierrier,"('le-pierrier', '2016-01-13')"
9478,9478,2016-01-13,G100,0.14,7,le-pierrier,"('le-pierrier', '2016-01-13')"
9479,9479,2016-01-13,G28,0.04,2,le-pierrier,"('le-pierrier', '2016-01-13')"
9480,9480,2016-01-13,G92,0.02,1,le-pierrier,"('le-pierrier', '2016-01-13')"
9481,9481,2016-01-13,G156,0.18,9,le-pierrier,"('le-pierrier', '2016-01-13')"
9482,9482,2016-01-13,G32,0.02,1,le-pierrier,"('le-pierrier', '2016-01-13')"
9483,9483,2016-01-13,G99,0.02,1,le-pierrier,"('le-pierrier', '2016-01-13')"
9484,9484,2016-01-13,G178,0.02,1,le-pierrier,"('le-pierrier', '2016-01-13')"
9485,9485,2016-01-13,G66,0.04,2,le-pierrier,"('le-pierrier', '2016-01-13')"
9486,9486,2016-01-13,G21,0.14,7,le-pierrier,"('le-pierrier', '2016-01-13')"
9487,9487,2016-01-13,G70,0.22,11,le-pierrier,"('le-pierrier', '2016-01-13')"
9488,9488,2016-01-13,G24,0.1,5,le-pierrier,"('le-pierrier', '2016-01-13')"
9489,9489,2016-01-13,G8,0.02,1,le-pierrier,"('le-pierrier', '2016-01-13')"
9490,9490,2016-01-13,G10,0.02,1,le-pierrier,"('le-pierrier', '2016-01-13')"
9491,9491,2016-01-13,G27,1.04,53,le-pierrier,"('le-pierrier', '2016-01-13')"
9492,9492,2016-01-13,G91,0.06,3,le-pierrier,"('le-pierrier', '2016-01-13')"
9493,9493,2020-11-16,G13,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
9494,9494,2020-11-16,G4,0.06,4,pecos-plage,"('pecos-plage', '2020-11-16')"
9495,9495,2020-11-16,G175,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
9496,9496,2020-11-16,G78,0.03,2,pecos-plage,"('pecos-plage', '2020-11-16')"
9497,9497,2020-11-16,G200,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
9498,9498,2020-11-16,G87,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
9499,9499,2020-11-16,G23,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
9500,9500,2020-11-16,G911,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
9501,9501,2020-11-16,G101,0.03,2,pecos-plage,"('pecos-plage', '2020-11-16')"
9502,9502,2020-11-16,G28,0.03,2,pecos-plage,"('pecos-plage', '2020-11-16')"
9503,9503,2020-11-16,G941,0.06,4,pecos-plage,"('pecos-plage', '2020-11-16')"
9504,9504,2020-11-16,G126,0.04,3,pecos-plage,"('pecos-plage', '2020-11-16')"
9505,9505,2020-11-16,G33,0.07,5,pecos-plage,"('pecos-plage', '2020-11-16')"
9506,9506,2020-11-16,G159,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
9507,9507,2020-11-16,G73,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
9508,9508,2020-11-16,G181,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
9509,9509,2020-11-16,G8,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
9510,9510,2020-11-16,G22,0.03,2,pecos-plage,"('pecos-plage', '2020-11-16')"
9511,9511,2020-11-16,G90,0.03,2,pecos-plage,"('pecos-plage', '2020-11-16')"
9512,9512,2020-11-16,G100,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
9513,9513,2020-11-16,G27,0.03,2,pecos-plage,"('pecos-plage', '2020-11-16')"
9514,9514,2020-11-16,G922,0.04,3,pecos-plage,"('pecos-plage', '2020-11-16')"
9515,9515,2020-11-16,G125,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
9516,9516,2020-11-16,G30,0.3,21,pecos-plage,"('pecos-plage', '2020-11-16')"
9517,9517,2020-11-16,G136,0.01,1,pecos-plage,"('pecos-plage', '2020-11-16')"
